year,district,constituency,link
1966,MIDNAPORE,KHARAGPUR,https://oldelectoralrolls.wb.gov.in/PDF_LINK/1966/MIDNAPORE/KHARAGPUR/1966---211-KHARAGPUR%20A.C(MIDNAPORE)-(1089).pdf
1966,MIDNAPORE,KHARAGPUR LOCAL,https://oldelectoralrolls.wb.gov.in/PDF_LINK/1966/MIDNAPORE/KHARAGPUR%20LOCAL/1966---212-KHARAGPUR%20LOCAL%20A.C(MIDNAPORE)-(1227).pdf
1966,MIDNAPORE,MAHISHADAL,https://oldelectoralrolls.wb.gov.in/PDF_LINK/1966/MIDNAPORE/MAHISHADAL/1966---192-MAHISHADAL%20A.C(MIDNAPORE)-(1021).pdf
1966,MIDNAPORE,MIDNAPORE,"https://oldelectoralrolls.wb.gov.in/PDF_LINK/1966/MIDNAPORE/MIDNAPORE/1966---210-MIDNAPORE%20A.C(MIDNAPORE)-(1364)-PART-1.pdf, https://oldelectoralrolls.wb.gov.in/PDF_LINK/1966/MIDNAPORE/MIDNAPORE/1966---210-MIDNAPORE%20A.C(MIDNAPORE)-(1364)-PART-2.pdf"
1966,MIDNAPORE,MOYNA,https://oldelectoralrolls.wb.gov.in/PDF_LINK/1966/MIDNAPORE/MOYNA/1966---190--MOYNA%20A.C%20(MIDNAPORE)-(972).pdf
1966,MIDNAPORE,NANDIGRAM AC ONE,https://oldelectoralrolls.wb.gov.in/PDF_LINK/1966/MIDNAPORE/NANDIGRAM%20AC%20ONE/1966---194-NANDIGRAM%20A.C-1%20(MIDNAPORE)-(987).pdf
1966,MIDNAPORE,NANDIGRAM AC TWO,https://oldelectoralrolls.wb.gov.in/PDF_LINK/1966/MIDNAPORE/NANDIGRAM%20AC%20TWO/1966---194-NANDIGRAM%20A.C-2%20(MIDNAPORE)-(1010).pdf
1966,MIDNAPORE,NARAYANGARH,https://oldelectoralrolls.wb.gov.in/PDF_LINK/1966/MIDNAPORE/NARAYANGARH/1966---213-NARAYANGARH%20A.C(MIDNAPORE)-(1288).pdf
1966,MIDNAPORE,NAYAGRAM AC ONE,https://oldelectoralrolls.wb.gov.in/PDF_LINK/1966/MIDNAPORE/NAYAGRAM%20AC%20ONE/1966---216-NAYAGRAM%20(S.T)%20A.C-1%20(MIDNAPORE)-(1151).pdf
1966,MIDNAPORE,NAYAGRAM AC TWO,https://oldelectoralrolls.wb.gov.in/PDF_LINK/1966/MIDNAPORE/NAYAGRAM%20AC%20TWO/1966---216-NAYAGRAM%20(S.T)%20A.C-2%20(MIDNAPORE)-(1384).pdf
1966,MIDNAPORE,PANSHKURA EAST,"https://oldelectoralrolls.wb.gov.in/PDF_LINK/1966/MIDNAPORE/PANSHKURA%20EAST/1966---189-PANSHKURA%20EAST%20A.C(MIDNAPORE)-(1612)-PART-1.pdf, https://oldelectoralrolls.wb.gov.in/PDF_LINK/1966/MIDNAPORE/PANSHKURA%20EAST/1966---189-PANSHKURA%20EAST%20A.C(MIDNAPORE)-(1612)-PART-2.pdf"
1966,MIDNAPORE,SALBANI,"https://oldelectoralrolls.wb.gov.in/PDF_LINK/1966/MIDNAPORE/SALBANI/1966---209-SALBANI%20A.C(MIDNAPORE)-(1497)-PART-1.pdf, https://oldelectoralrolls.wb.gov.in/PDF_LINK/1966/MIDNAPORE/SALBANI/1966---209-SALBANI%20A.C(MIDNAPORE)-(1497)-PART-2.pdf"
1966,MIDNAPORE,SUTAHATA RESERVE,https://oldelectoralrolls.wb.gov.in/PDF_LINK/1966/MIDNAPORE/SUTAHATA%20RESERVE/1966---193-SUTAHATA(RESERVE)A.C(MIDNAPORE)%20-%20(1084).pdf
1966,MIDNAPORE,TAMLUK,https://oldelectoralrolls.wb.gov.in/PDF_LINK/1966/MIDNAPORE/TAMLUK/1966---191-TAMLUK%20A.C(MIDNAPORE)-(930).pdf
1966,MURSHIDABAD,BARWAN,https://oldelectoralrolls.wb.gov.in/PDF_LINK/1966/MURSHIDABAD/BARWAN/1966---62-BARWAN%20A.C(MURSHIDABAD)-(1065).pdf
1966,MURSHIDABAD,BELDANGA,https://oldelectoralrolls.wb.gov.in/PDF_LINK/1966/MURSHIDABAD/BELDANGA/1966---59-BELDANGA%20%20A.C(MURSHIDABAD)-(1157).pdf
1966,MURSHIDABAD,BERHAMPORE,https://oldelectoralrolls.wb.gov.in/PDF_LINK/1966/MURSHIDABAD/BERHAMPORE/1966---58-BERHAMPORE%20A.C(MURSIDABAD)-(1035).pdf
1966,MURSHIDABAD,BHAGWANGOLA,https://oldelectoralrolls.wb.gov.in/PDF_LINK/1966/MURSHIDABAD/BHAGWANGOLA/1966---51-BHAGWANGOLA%20A.C%20(MURSHIDABAD)-(906).pdf
1966,MURSHIDABAD,DOMKAL,https://oldelectoralrolls.wb.gov.in/PDF_LINK/1966/MURSHIDABAD/DOMKAL/1966---55%20DOMKAL%20A.C(MURSHIDABAD)-(1365).pdf
1966,MURSHIDABAD,FARAKKA,https://oldelectoralrolls.wb.gov.in/PDF_LINK/1966/MURSHIDABAD/FARAKKA/1966---46-FARAKKA%20A.C(MURSHIDABAD)-(1213).pdf
1966,MURSHIDABAD,HARIHARPARA,https://oldelectoralrolls.wb.gov.in/PDF_LINK/1966/MURSHIDABAD/HARIHARPARA/1966---57-HARIHARPARA%20A.C(MURSIDABAD)-(1186).pdf
1966,MURSHIDABAD,JALANGI,https://oldelectoralrolls.wb.gov.in/PDF_LINK/1966/MURSHIDABAD/JALANGI/1966---54-JALANGI%20A.C(MURSHIDABAD)-(1193).pdf
1966,MURSHIDABAD,KHARGRAM,https://oldelectoralrolls.wb.gov.in/PDF_LINK/1966/MURSHIDABAD/KHARGRAM/1966---61-KHARGRAM%20A.C(MURSHIDABAD)-(1155).pdf
1966,MURSHIDABAD,LALGOLA,https://oldelectoralrolls.wb.gov.in/PDF_LINK/1966/MURSHIDABAD/LALGOLA/1966---50-LALGOLA%20A.C(MURSHIDABAD)-(947).pdf
1966,MURSHIDABAD,MURSHIDABAD,https://oldelectoralrolls.wb.gov.in/PDF_LINK/1966/MURSHIDABAD/MURSHIDABAD/1966---53-MURSHIDABAD%20A.C(MURSHIDABAD)-(1067).pdf
1966,MURSHIDABAD,NABAGRAM,https://oldelectoralrolls.wb.gov.in/PDF_LINK/1966/MURSHIDABAD/NABAGRAM/1966---52-NABAGRAM%20A.C(MURSHIDABAD)-(969).pdf
1966,MURSHIDABAD,NAODA,https://oldelectoralrolls.wb.gov.in/PDF_LINK/1966/MURSHIDABAD/NAODA/1966---56-NAODA%20A.C.(MURSHIDABAD)-(1042).pdf
1966,NADIA,CHAPRA,https://oldelectoralrolls.wb.gov.in/PDF_LINK/1966/NADIA/CHAPRA/1966---68-CHAPRA%20A.C(NADIA)-(1211).pdf
1966,NADIA,HANSKHALI,"https://oldelectoralrolls.wb.gov.in/PDF_LINK/1966/NADIA/HANSKHALI/1966---72-HANSKHALI%20(S.C)%20A.C(NADIA)-(1357)-PART-1.pdf, https://oldelectoralrolls.wb.gov.in/PDF_LINK/1966/NADIA/HANSKHALI/1966---72-HANSKHALI%20(S.C)%20A.C(NADIA)-(1357)-PART-2.pdf"
1966,NADIA,KALIGANJ,https://oldelectoralrolls.wb.gov.in/PDF_LINK/1966/NADIA/KALIGANJ/1966---66-KALIGANJ%20A.C(NADIA)-(1083).pdf
1966,NADIA,KARIMPUR,https://oldelectoralrolls.wb.gov.in/PDF_LINK/1966/NADIA/KARIMPUR/1966---64-KARIMPUR%20A.C(NADIA)-(1252).pdf
1966,NADIA,KRISHNAGAR EAST,https://oldelectoralrolls.wb.gov.in/PDF_LINK/1966/NADIA/KRISHNAGAR%20EAST/1966---71-KRISHNAGAR%20EAST%20A.C(NADIA)-(1075).pdf
1966,NADIA,KRISHNAGAR WEST,https://oldelectoralrolls.wb.gov.in/PDF_LINK/1966/NADIA/KRISHNAGAR%20WEST/1966---70-KRISHNAGAR%20WEST%20A.C(NADIA)-(918).pdf
1966,NADIA,NABADWIP,https://oldelectoralrolls.wb.gov.in/PDF_LINK/1966/NADIA/NABADWIP/1966---69-NABADWIP%20A.C(NADIA)-(899).pdf
1966,NADIA,NAKASHIPARA,"https://oldelectoralrolls.wb.gov.in/PDF_LINK/1966/NADIA/NAKASHIPARA/1966---67-NAKASHIPARA%20(S.C)%20A.C(NADIA)-(1378)-PART-1.pdf, https://oldelectoralrolls.wb.gov.in/PDF_LINK/1966/NADIA/NAKASHIPARA/1966---67-NAKASHIPARA%20(S.C)%20A.C(NADIA)-(1378)-PART-2.pdf"
1966,NADIA,RANAGHAT EAST,https://oldelectoralrolls.wb.gov.in/PDF_LINK/1966/NADIA/RANAGHAT%20EAST/1966---75-RANAGHAT%20EAST%20(S.C)%20A.C%20(NADIA)-(912).pdf
1966,NADIA,RANAGHAT WEST,https://oldelectoralrolls.wb.gov.in/PDF_LINK/1966/NADIA/RANAGHAT%20WEST/1966---74-RANAGHAT%20WEST%20A.C(NADIA)-(1107).pdf
1966,NADIA,SANTIPUR,https://oldelectoralrolls.wb.gov.in/PDF_LINK/1966/NADIA/SANTIPUR/1966---73-SANTIPUR%20A.C(NADIA)-(886).pdf
1966,TWENTY FOUR PARGANAS,BADURIA,https://oldelectoralrolls.wb.gov.in/PDF_LINK/1966/24-PARGANAS/BADURIA/1966---87-BADURIA%20%20A.C%20(24%20PARGANAS)-(972).pdf
1966,TWENTY FOUR PARGANAS,BAGDAHA,https://oldelectoralrolls.wb.gov.in/PDF_LINK/1966/24-PARGANAS/BAGDAHA/1966---78-BAGDAHA%20%20(S.C)%20A.C(24-PARGANAS)-(943).pdf
1966,TWENTY FOUR PARGANAS,BARANAGAR,https://oldelectoralrolls.wb.gov.in/PDF_LINK/1966/24-PARGANAS/BARANAGAR/1966---126-BARANAGAR.A.C(24-PARGANAS)-(1118).pdf
1966,TWENTY FOUR PARGANAS,BARUIPUR,https://oldelectoralrolls.wb.gov.in/PDF_LINK/1966/24-PARGANAS/BARUIPUR/1966---98-BARUIPUR%20%20(S.C)%20A.C(24-PARGANAS)-(1033).pdf
1966,TWENTY FOUR PARGANAS,BASANTI,https://oldelectoralrolls.wb.gov.in/PDF_LINK/1966/24-PARGANAS/BASANTI/1966---94-BASANTI%20%20A.C%20(24%20PARGANAS)-(1246).pdf
1966,TWENTY FOUR PARGANAS,BEHALA EAST,https://oldelectoralrolls.wb.gov.in/PDF_LINK/1966/24-PARGANAS/BEHALA%20EAST/1966---102-BEHALA%20EAST%20A.C(24-PARGANAS)-(943).pdf
1966,TWENTY FOUR PARGANAS,BHANGORE,https://oldelectoralrolls.wb.gov.in/PDF_LINK/1966/24-PARGANAS/BHANGORE/1966---100-BHANGORE%20A.C(24-PARGANAS)-(962).pdf
1966,TWENTY FOUR PARGANAS,BISHNUPUR EAST,https://oldelectoralrolls.wb.gov.in/PDF_LINK/1966/24-PARGANAS/BISHNUPUR%20%20EAST/1966---108-BISHNUPUR%20%20EAST-[S.C](A.C)(24-PARGANAS)-(981).pdf
1966,TWENTY FOUR PARGANAS,BONGAON,https://oldelectoralrolls.wb.gov.in/PDF_LINK/1966/24-PARGANAS/BONGAON/1966---79-BONGAON%20A.C%20(24-PARGANAS)-(977).pdf
1966,TWENTY FOUR PARGANAS,CANNING,https://oldelectoralrolls.wb.gov.in/PDF_LINK/1966/24-PARGANAS/CANNING/1966---95-CANNING%20(S.C)%20A.C(24-PARGANAS)-(1104).pdf
1966,TWENTY FOUR PARGANAS,DEGANGA,https://oldelectoralrolls.wb.gov.in/PDF_LINK/1966/24-PARGANAS/DEGANGA/1966---84-DEGANGA%20%20A.C%20(24%20PARGANAS)-(604).pdf
1966,TWENTY FOUR PARGANAS,DIAMOND HARBOUR,"https://oldelectoralrolls.wb.gov.in/PDF_LINK/1966/24-PARGANAS/DIAMOND%20HARBOUR/1966---110-DIAMOND%20HARBOUR%20A.C%20(24-PARGANAS)-(1701)-PART-1.pdf, https://oldelectoralrolls.wb.gov.in/PDF_LINK/1966/24-PARGANAS/DIAMOND%20HARBOUR/1966---110-DIAMOND%20HARBOUR%20A.C%20(24-PARGANAS)-(1701)-PART-2.pdf"
1966,TWENTY FOUR PARGANAS,FALTA,https://oldelectoralrolls.wb.gov.in/PDF_LINK/1966/24-PARGANAS/FALTA/1966---109-FALTA%20A.C%20(24-PARGANAS)-(1014).pdf
1966,TWENTY FOUR PARGANAS,GAIGHATA,https://oldelectoralrolls.wb.gov.in/PDF_LINK/1966/24-PARGANAS/GAIGHATA/1966---80-GAIGHATA%20%20A.C%20(24-PARGANAS)-(986).pdf
1966,TWENTY FOUR PARGANAS,GOSABA,https://oldelectoralrolls.wb.gov.in/PDF_LINK/1966/24-PARGANAS/GOSABA/1966---91-GOSABA(S.C)A.C%20(24%20PARGANAS)-(988).pdf
1966,TWENTY FOUR PARGANAS,HINGALGANJ,https://oldelectoralrolls.wb.gov.in/PDF_LINK/1966/24-PARGANAS/HINGALGANJ/1966---90-HINGALGANJ(S.C)%20A.C(24-PARGANAS)-(943).pdf
1966,TWENTY FOUR PARGANAS,JADAVPUR,"https://oldelectoralrolls.wb.gov.in/PDF_LINK/1966/24-PARGANAS/JADAVPUR/1966---101-JADAVPUR%20A.C(24-PARGANAS)-(1545)-PART-1.pdf, https://oldelectoralrolls.wb.gov.in/PDF_LINK/1966/24-PARGANAS/JADAVPUR/1966---101-JADAVPUR%20A.C(24-PARGANAS)-(1545)-PART-2.pdf"
1966,TWENTY FOUR PARGANAS,JOYNAGAR,https://oldelectoralrolls.wb.gov.in/PDF_LINK/1966/24-PARGANAS/JOYNAGAR/1966---97-JOYNAGAR%20A.C(24-PARGANAS)-(1157).pdf
1966,TWENTY FOUR PARGANAS,MAGRAHAT EAST,https://oldelectoralrolls.wb.gov.in/PDF_LINK/1966/24-PARGANAS/MAGRAHAT%20%20EAST/1966---111-MAGRAHAT%20%20EAST%20[S.C]%20A.C(24-PARGANAS)-(1047).pdf
1966,TWENTY FOUR PARGANAS,MAGRAHAT WEST,https://oldelectoralrolls.wb.gov.in/PDF_LINK/1966/24-PARGANAS/MAGRAHAT%20WEST/1966---112-MAGRAHAT%20WEST%20A.C%20(24%20PARGANAS)-(1053).pdf
1966,TWENTY FOUR PARGANAS,NAIHATI,https://oldelectoralrolls.wb.gov.in/PDF_LINK/1966/24-PARGANAS/NAIHATI/1966---119-NAIHATI%20%20A.C%20(24-PARGANAS)-(1198).pdf
1966,TWENTY FOUR PARGANAS,SANDESHKHALI,https://oldelectoralrolls.wb.gov.in/PDF_LINK/1966/24-PARGANAS/SANDESHKHALI/1966---92-SANDESHKHALI%20(S.T)%20A.C(24-PARGANAS)-(925).pdf
1966,TWENTY FOUR PARGANAS,SWARUPNAGAR,https://oldelectoralrolls.wb.gov.in/PDF_LINK/1966/24-PARGANAS/SWARUPNAGAR/1966---86-SWARUPNAGAR%20%20A.C%20(24%20PARGANAS)-(1044).pdf
1966,WEST DINAJPUR,BALURGHAT,https://oldelectoralrolls.wb.gov.in/PDF_LINK/1966/WEST%20DINAJPUR/BALURGHAT/1966---34-BALURGHAT%20A.C%20(WEST%20DINAJPUR)-(915).pdf
1966,WEST DINAJPUR,GANGARAMPUR,https://oldelectoralrolls.wb.gov.in/PDF_LINK/1966/WEST%20DINAJPUR/GANGARAMPUR/1966---32-GANGARAMPUR%20A.C(WEST%20DINAJPUR)-(915).pdf
1966,WEST DINAJPUR,GOALPOKHAR BENGALI,https://oldelectoralrolls.wb.gov.in/PDF_LINK/1966/WEST%20DINAJPUR/GOALPOKHAR%20BENGALI/1966---26-GOALPOKHAR%20BENGALI%20(S.C)%20A.C(WEST%20DINAJPUR)-(860).pdf
1966,WEST DINAJPUR,ITAHAR,https://oldelectoralrolls.wb.gov.in/PDF_LINK/1966/WEST%20DINAJPUR/ITAHAR/1966---30-ITAHAR%20%20A.C(WEST%20DINAJPUR)-(938).pdf
1966,WEST DINAJPUR,KALIAGANJ,https://oldelectoralrolls.wb.gov.in/PDF_LINK/1966/WEST%20DINAJPUR/KALIAGANJ/1966---29-KALIAGANJ%20A.C(WEST%20DINAJPUR)-(892).pdf
1966,WEST DINAJPUR,KUMARGANJ,https://oldelectoralrolls.wb.gov.in/PDF_LINK/1966/WEST%20DINAJPUR/KUMARGANJ/1966---33-KUMARGANJ%20A.C%20(%20WEST%20DINAJPUR)-(903).pdf
1966,WEST DINAJPUR,KUSHMANDI,https://oldelectoralrolls.wb.gov.in/PDF_LINK/1966/WEST%20DINAJPUR/KUSHMANDI/1966---31-KUSHMANDI%20A.C(WEST%20DINAJPUR-(880).pdf
1966,WEST DINAJPUR,TAPAN,https://oldelectoralrolls.wb.gov.in/PDF_LINK/1966/WEST%20DINAJPUR/TAPAN/1966---35-TAPAN%20A.C(WEST%20DINAJPUR)-(888).pdf
1967,BURDWAN,BHATAR,https://oldelectoralrolls.wb.gov.in/PDF_LINK/1967/BURDWAN/BHATAR/1966-68--254-BHATAR%20(BURDWAN)-(1007).pdf
1967,BURDWAN,KATUGRAM,https://oldelectoralrolls.wb.gov.in/PDF_LINK/1967/BURDWAN/KATUGRAM/1966--268-KATUGRAM%20(BURDWAN)-(976).pdf
1967,CALCUTTA,ALIPORE,"https://oldelectoralrolls.wb.gov.in/PDF_LINK/1967/CALCUTTA/ALIPORE/1966--ALIPORE%20(CALCUTTA)-(1205)-PART-1.pdf, https://oldelectoralrolls.wb.gov.in/PDF_LINK/1967/CALCUTTA/ALIPORE/1966--ALIPORE%20(CALCUTTA)-(1205)-PART-2.pdf"
1967,CALCUTTA,BALLYGUNGE,"https://oldelectoralrolls.wb.gov.in/PDF_LINK/1967/CALCUTTA/BALLYGUNGE/1966--141-BALLYGUNGE%20(CALCUTTA)-(1257)-PART-1.pdf, https://oldelectoralrolls.wb.gov.in/PDF_LINK/1967/CALCUTTA/BALLYGUNGE/1966--141-BALLYGUNGE%20(CALCUTTA)-(1257)-PART-2.pdf"
1967,CALCUTTA,BARABAZAR,"https://oldelectoralrolls.wb.gov.in/PDF_LINK/1967/CALCUTTA/BARABAZAR/1966--132-BARABAZAR%20(CALCUTTA)-(1461)-PART-1.pdf, https://oldelectoralrolls.wb.gov.in/PDF_LINK/1967/CALCUTTA/BARABAZAR/1966--132-BARABAZAR%20(CALCUTTA)-(1461)-PART-2.pdf"
1967,CALCUTTA,BELGACHIA,"https://oldelectoralrolls.wb.gov.in/PDF_LINK/1967/CALCUTTA/BELGACHIA/1966--BELGACHIA%20(CALCUTTA)-(1537)-PART-1.pdf, https://oldelectoralrolls.wb.gov.in/PDF_LINK/1967/CALCUTTA/BELGACHIA/1966--BELGACHIA%20(CALCUTTA)-(1537)-PART-2.pdf"
1967,CALCUTTA,BELIAGHATA NORTH,"https://oldelectoralrolls.wb.gov.in/PDF_LINK/1967/CALCUTTA/BELIAGHATA%20NORTH/1966--BELIAGHATA%20NORTH%20A.C%20(CALCUTTA)-(1252)-PART-1.pdf, https://oldelectoralrolls.wb.gov.in/PDF_LINK/1967/CALCUTTA/BELIAGHATA%20NORTH/1966--BELIAGHATA%20NORTH%20A.C%20(CALCUTTA)-(1252)-PART-2.pdf"
1967,CALCUTTA,BELIAGHATA SOUTH,https://oldelectoralrolls.wb.gov.in/PDF_LINK/1967/CALCUTTA/BELIAGHATA%20SOUTH/1966--BELIAGHATA%20SOUTH%20(CALCUTTA)-(697).pdf
1967,CALCUTTA,BOWBAZAR,"https://oldelectoralrolls.wb.gov.in/PDF_LINK/1967/CALCUTTA/BOWBAZAR/1966--BOWBAZAR%20(CALCUTTA)-(1302)-PART-1.pdf, https://oldelectoralrolls.wb.gov.in/PDF_LINK/1967/CALCUTTA/BOWBAZAR/1966--BOWBAZAR%20(CALCUTTA)-(1302)-PART-2.pdf"
1967,CALCUTTA,CHOWRAINGEE,"https://oldelectoralrolls.wb.gov.in/PDF_LINK/1967/CALCUTTA/CHOWRAINGEE/1966--134-CHOWRAINGEE%20%20(CALCUTTA)-(1125)-PART-1.pdf, https://oldelectoralrolls.wb.gov.in/PDF_LINK/1967/CALCUTTA/CHOWRAINGEE/1966--134-CHOWRAINGEE%20%20(CALCUTTA)-(1125)-PART-2.pdf"
1967,CALCUTTA,COSSIPUR,"https://oldelectoralrolls.wb.gov.in/PDF_LINK/1967/CALCUTTA/COSSIPUR/1966--128-COSSIPUR%20A.C%20(CALCUTTA)-(1189)-PART-1.pdf, https://oldelectoralrolls.wb.gov.in/PDF_LINK/1967/CALCUTTA/COSSIPUR/1966--128-COSSIPUR%20A.C%20(CALCUTTA)-(1189)-PART-2.pdf"
1967,CALCUTTA,JORABAGAN,"https://oldelectoralrolls.wb.gov.in/PDF_LINK/1967/CALCUTTA/JORABAGAN/1966--130-JORABAGAN%20(CALCUTTA)-(1639)-PART-1.pdf, https://oldelectoralrolls.wb.gov.in/PDF_LINK/1967/CALCUTTA/JORABAGAN/1966--130-JORABAGAN%20(CALCUTTA)-(1639)-PART-2.pdf"
1967,CALCUTTA,JORASANKO,"https://oldelectoralrolls.wb.gov.in/PDF_LINK/1967/CALCUTTA/JORASANKO/1966--131-JORASANKO%20(CALCUTTA)-(1306)-PART-1.pdf, https://oldelectoralrolls.wb.gov.in/PDF_LINK/1967/CALCUTTA/JORASANKO/1966--131-JORASANKO%20(CALCUTTA)-(1306)-PART-2.pdf"
1967,CALCUTTA,KABITIRTHA,https://oldelectoralrolls.wb.gov.in/PDF_LINK/1967/CALCUTTA/KABITIRTHA/1966--35-KABITIRTHA%20(CALCUTTA)-(917).pdf
1967,CALCUTTA,RASHBIHARI,"https://oldelectoralrolls.wb.gov.in/PDF_LINK/1967/CALCUTTA/RASHBIHARI/1966--138-RASHBIHARI%20(CALCUTTA)-(1466)-PART-1.pdf, https://oldelectoralrolls.wb.gov.in/PDF_LINK/1967/CALCUTTA/RASHBIHARI/1966--138-RASHBIHARI%20(CALCUTTA)-(1466)-PART-2.pdf"
1967,CALCUTTA,SEALDAHA,"https://oldelectoralrolls.wb.gov.in/PDF_LINK/1967/CALCUTTA/SEALDAHA/1966--145-SEALDAHA%20(CALCUTTA)-(1220)-PART-1.pdf, https://oldelectoralrolls.wb.gov.in/PDF_LINK/1967/CALCUTTA/SEALDAHA/1966--145-SEALDAHA%20(CALCUTTA)-(1220)-PART-2.pdf"
1967,CALCUTTA,SHAMPUKUR,"https://oldelectoralrolls.wb.gov.in/PDF_LINK/1967/CALCUTTA/SHAMPUKUR/1966--129-SHAMPUKUR%20A.C%20(CALCUTTA)-(1433)-PART-1.pdf, https://oldelectoralrolls.wb.gov.in/PDF_LINK/1967/CALCUTTA/SHAMPUKUR/1966--129-SHAMPUKUR%20A.C%20(CALCUTTA)-(1433)-PART-2.pdf"
1967,CALCUTTA,VIDYASAGAR AC ONE,https://oldelectoralrolls.wb.gov.in/PDF_LINK/1967/CALCUTTA/VIDYASAGAR%20AC%20ONE/1966--146-VIDYASAGAR%20A.C%20(1)%20(CALCUTTA)-(819).pdf
1967,CALCUTTA,VIDYASAGAR AC TWO,https://oldelectoralrolls.wb.gov.in/PDF_LINK/1967/CALCUTTA/VIDYASAGAR%20AC%20TWO/1966--146-VIDYASAGAR%20A.C%20(2)%20(CALCUTTA)-(924).pdf
1967,HOWRAH,HOWRAH NORTH,"https://oldelectoralrolls.wb.gov.in/PDF_LINK/1967/HOWRAH/HOWRAH%20NORTH/1966--68-125-HOWRAH%20NORTH%20(HOWRAH)-(1611)%20-PART-1.pdf, https://oldelectoralrolls.wb.gov.in/PDF_LINK/1967/HOWRAH/HOWRAH%20NORTH/1966--68-125-HOWRAH%20NORTH%20(HOWRAH)-(1611)-PART-2.pdf"
1968,BANKURA,BANKURA,"https://oldelectoralrolls.wb.gov.in/PDF_LINK/1968/BANKURA/BANKURA/1968---238-BANKURA%20A.C(BANKURA)-(1212)%20-PART-1.pdf, https://oldelectoralrolls.wb.gov.in/PDF_LINK/1968/BANKURA/BANKURA/1968---238-BANKURA%20A.C(BANKURA)-(1212)-PART-2.pdf"
1968,BANKURA,BARJORA,https://oldelectoralrolls.wb.gov.in/PDF_LINK/1968/BANKURA/BARJORA/1968---237-%20BARJORA%20A.C%20(BANKURA)-(1193).pdf
1968,BANKURA,CHHATNA,https://oldelectoralrolls.wb.gov.in/PDF_LINK/1968/BANKURA/CHHATNA/1968---235-CHHATNA%20A.C(BANKURA)-(1094).pdf
1968,BANKURA,GANGAJALGHATI,https://oldelectoralrolls.wb.gov.in/PDF_LINK/1968/BANKURA/GANGAJALGHATI/1968---236-GANGAJALGHATI%20A.C%20(BANKURA)%20-(1086).pdf
1968,BANKURA,INDAS,https://oldelectoralrolls.wb.gov.in/PDF_LINK/1968/BANKURA/INDAS/1968---242-INDAS%20A.C(BANKURA)-(1405).pdf
1968,BANKURA,INDPUR,https://oldelectoralrolls.wb.gov.in/PDF_LINK/1968/BANKURA/INDPUR/1968---234-INDPUR%20A.C(BANKURA)-(1225).pdf
1968,BANKURA,KOTULPUR,"https://oldelectoralrolls.wb.gov.in/PDF_LINK/1968/BANKURA/KOTULPUR/1968---241-KOTULPUR%20A.C(BANKURA)-(1449)%20-PART-1.pdf, https://oldelectoralrolls.wb.gov.in/PDF_LINK/1968/BANKURA/KOTULPUR/1968---241-KOTULPUR%20A.C(BANKURA)-(1449)-PART-2.pdf"
1968,BANKURA,ONDA,https://oldelectoralrolls.wb.gov.in/PDF_LINK/1968/BANKURA/ONDA/1968---239-ONDA%20A.C(BANKURA)-(1160).pdf
1968,BANKURA,RAIPUR,https://oldelectoralrolls.wb.gov.in/PDF_LINK/1968/BANKURA/RAIPUR/1968---232-RAIPUR%20A.C(BANKURA)-(1246).pdf
1968,BANKURA,RANIBANDH,https://oldelectoralrolls.wb.gov.in/PDF_LINK/1968/BANKURA/RANIBANDH/1968---233-RANIBANDH%20A.C(BANKURA)-(1187).pdf
1968,BANKURA,SONAMUKHI,https://oldelectoralrolls.wb.gov.in/PDF_LINK/1968/BANKURA/SONAMUKHI/1968---243-SONAMUKHI%20A.C(BANKURA)-(1341).pdf
1968,BANKURA,TALDANGRA,https://oldelectoralrolls.wb.gov.in/PDF_LINK/1968/BANKURA/TALDANGRA/1968---231-TALDANGRA%20A.C%20(BANKURA)-(1105).pdf
1968,BANKURA,VISHNUPUR,"https://oldelectoralrolls.wb.gov.in/PDF_LINK/1968/BANKURA/VISHNUPUR/1968---240-VISHNUPUR%20A.C.%20(BANKURA)-(1364)%20-PART-1.pdf, https://oldelectoralrolls.wb.gov.in/PDF_LINK/1968/BANKURA/VISHNUPUR/1968---240-VISHNUPUR%20A.C.%20(BANKURA)-(1364)-PART-2.pdf"
1968,BIRBHUM,BOLPUR,"https://oldelectoralrolls.wb.gov.in/PDF_LINK/1968/BIRBHUM/BOLPUR/1968---270-BOLPUR%20A.C(BIRBHUM)--(1169)%20-PART-1.pdf, https://oldelectoralrolls.wb.gov.in/PDF_LINK/1968/BIRBHUM/BOLPUR/1968---270-BOLPUR%20A.C(BIRBHUM)--(1169)-PART-2.pdf"
1968,BIRBHUM,DUBRAJPUR,https://oldelectoralrolls.wb.gov.in/PDF_LINK/1968/BIRBHUM/DUBRAJPUR/1968---272-DUBRAJPUR%20A.C(BIRBHUM)-(1348).pdf
1968,BIRBHUM,LABPUR,https://oldelectoralrolls.wb.gov.in/PDF_LINK/1968/BIRBHUM/LABPUR/1968---271-LABPUR%20A.C(BIRBHUM)-(1031).pdf
1968,BIRBHUM,MAHAMMAD BAZAR,https://oldelectoralrolls.wb.gov.in/PDF_LINK/1968/BIRBHUM/MAHAMMAD%20BAZAR/1968---275-MAHAMMAD%20BAZAR%20A.C(BIRBHUM)-(1198).pdf
